@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
747,'2023/04/30 03:03:36:340',4,74,100,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
748,'2023/04/30 03:03:36:362',4,74,97,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
749,'2023/04/30 03:03:36:374',4,77,100,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
750,'2023/04/30 03:03:36:394',4,78,94,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
751,'2023/04/30 03:03:36:407',4,78,99,153,235,66,82,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
752,'2023/04/30 03:03:36:430',4,78,100,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
753,'2023/04/30 03:03:36:441',4,76,96,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
754,'2023/04/30 03:03:36:461',4,75,98,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
755,'2023/04/30 03:03:36:474',4,74,99,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
756,'2023/04/30 03:03:36:497',4,72,98,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
757,'2023/04/30 03:03:36:507',4,73,98,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
758,'2023/04/30 03:03:36:531',4,76,94,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
759,'2023/04/30 03:03:36:541',4,76,97,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
760,'2023/04/30 03:03:36:558',4,77,98,153,235,66,83,0.461974,0.90196,0.304275,0.954911,0.307743,0.592715,0.341874,0.267133
761,'2023/04/30 03:03:48:943',5,95,143,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
762,'2023/04/30 03:03:48:966',5,93,144,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
763,'2023/04/30 03:03:48:974',5,91,144,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
764,'2023/04/30 03:03:48:991',5,90,144,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
765,'2023/04/30 03:03:49:008',5,93,145,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
766,'2023/04/30 03:03:49:025',5,94,144,175,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
767,'2023/04/30 03:03:49:041',5,92,143,175,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
768,'2023/04/30 03:03:49:058',5,90,144,175,148,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
769,'2023/04/30 03:03:49:075',5,90,142,175,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
770,'2023/04/30 03:03:49:092',5,91,143,174,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
771,'2023/04/30 03:03:49:108',5,92,144,174,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
772,'2023/04/30 03:03:49:125',5,92,143,175,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
773,'2023/04/30 03:03:49:142',5,93,144,174,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
774,'2023/04/30 03:03:49:159',5,94,145,174,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
775,'2023/04/30 03:03:49:174',5,94,144,175,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
776,'2023/04/30 03:03:49:197',5,94,146,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
777,'2023/04/30 03:03:49:208',5,92,145,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
778,'2023/04/30 03:03:49:224',5,92,144,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
779,'2023/04/30 03:03:49:243',5,91,144,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
780,'2023/04/30 03:03:49:257',5,91,143,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
781,'2023/04/30 03:03:49:274',5,93,144,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
782,'2023/04/30 03:03:49:293',5,91,144,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
783,'2023/04/30 03:03:49:308',5,91,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
784,'2023/04/30 03:03:49:324',5,90,144,174,151,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
785,'2023/04/30 03:03:49:341',5,88,145,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
786,'2023/04/30 03:03:49:360',5,87,144,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
787,'2023/04/30 03:03:49:375',5,88,145,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
788,'2023/04/30 03:03:49:391',5,87,144,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
789,'2023/04/30 03:03:49:407',5,89,144,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
790,'2023/04/30 03:03:49:425',5,91,145,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
791,'2023/04/30 03:03:49:441',5,92,144,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
792,'2023/04/30 03:03:49:462',5,92,144,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
793,'2023/04/30 03:03:49:475',5,92,144,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
794,'2023/04/30 03:03:49:491',5,93,143,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
795,'2023/04/30 03:03:49:509',5,93,144,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
796,'2023/04/30 03:03:49:524',5,91,143,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
797,'2023/04/30 03:03:49:542',5,91,144,175,151,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
798,'2023/04/30 03:03:49:558',5,91,145,175,151,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
799,'2023/04/30 03:03:49:575',5,91,143,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
800,'2023/04/30 03:03:49:592',5,91,144,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
801,'2023/04/30 03:03:49:609',5,91,145,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
802,'2023/04/30 03:03:49:625',5,91,144,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
803,'2023/04/30 03:03:49:642',5,91,145,175,151,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
804,'2023/04/30 03:03:49:660',5,90,145,175,151,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
805,'2023/04/30 03:03:49:676',5,90,144,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
806,'2023/04/30 03:03:49:694',5,91,145,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
807,'2023/04/30 03:03:49:709',5,92,145,175,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
808,'2023/04/30 03:03:49:730',5,93,144,175,151,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
809,'2023/04/30 03:03:49:743',5,92,145,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
810,'2023/04/30 03:03:49:764',5,92,144,175,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
811,'2023/04/30 03:03:49:775',5,92,145,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
812,'2023/04/30 03:03:49:798',5,91,145,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
813,'2023/04/30 03:03:49:808',5,90,144,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
814,'2023/04/30 03:03:49:831',5,90,145,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
815,'2023/04/30 03:03:49:842',5,90,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
816,'2023/04/30 03:03:49:866',5,90,142,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
817,'2023/04/30 03:03:49:876',5,90,144,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
818,'2023/04/30 03:03:49:891',5,92,143,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
819,'2023/04/30 03:03:49:910',5,92,142,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
820,'2023/04/30 03:03:49:927',5,93,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
821,'2023/04/30 03:03:49:941',5,90,142,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
822,'2023/04/30 03:03:49:959',5,90,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
823,'2023/04/30 03:03:49:975',5,91,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
824,'2023/04/30 03:03:49:992',5,92,142,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
825,'2023/04/30 03:03:50:008',5,91,144,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
826,'2023/04/30 03:03:50:026',5,91,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
827,'2023/04/30 03:03:50:041',5,90,143,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
828,'2023/04/30 03:03:50:058',5,91,144,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
829,'2023/04/30 03:03:50:076',5,90,142,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
830,'2023/04/30 03:03:50:092',5,91,143,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
831,'2023/04/30 03:03:50:108',5,92,144,174,151,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
832,'2023/04/30 03:03:50:128',5,92,143,174,151,39,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
833,'2023/04/30 03:03:50:143',5,93,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
834,'2023/04/30 03:03:50:159',5,92,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
835,'2023/04/30 03:03:50:175',5,92,142,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
836,'2023/04/30 03:03:50:194',5,93,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
837,'2023/04/30 03:03:50:208',5,93,142,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
838,'2023/04/30 03:03:50:230',5,91,143,173,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
839,'2023/04/30 03:03:50:242',5,92,143,173,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
840,'2023/04/30 03:03:50:265',5,91,142,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
841,'2023/04/30 03:03:50:275',5,92,144,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
842,'2023/04/30 03:03:50:300',5,93,143,173,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
843,'2023/04/30 03:03:50:309',5,94,143,174,150,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
844,'2023/04/30 03:03:50:334',5,94,143,174,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
845,'2023/04/30 03:03:50:342',5,92,143,173,150,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
846,'2023/04/30 03:03:50:368',5,92,144,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
847,'2023/04/30 03:03:50:375',5,94,144,174,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
848,'2023/04/30 03:03:50:402',5,94,144,174,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
849,'2023/04/30 03:03:50:410',5,92,145,174,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
850,'2023/04/30 03:03:50:435',5,91,144,174,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
851,'2023/04/30 03:03:50:442',5,93,144,174,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
852,'2023/04/30 03:03:50:471',5,94,144,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
853,'2023/04/30 03:03:50:475',5,95,143,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
854,'2023/04/30 03:03:50:492',5,95,144,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
855,'2023/04/30 03:03:50:508',5,95,144,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
856,'2023/04/30 03:03:50:525',5,95,143,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
857,'2023/04/30 03:03:50:542',5,95,144,173,149,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
858,'2023/04/30 03:03:50:557',5,93,143,173,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
859,'2023/04/30 03:03:50:576',5,92,144,173,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
860,'2023/04/30 03:03:50:599',5,91,143,173,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
861,'2023/04/30 03:03:50:607',5,93,142,173,149,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
862,'2023/04/30 03:03:50:624',5,93,143,173,148,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
863,'2023/04/30 03:03:50:640',5,93,142,173,148,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
864,'2023/04/30 03:03:50:658',5,92,142,173,148,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
865,'2023/04/30 03:03:50:674',5,91,144,173,148,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
866,'2023/04/30 03:03:50:691',5,91,143,173,147,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
867,'2023/04/30 03:03:50:709',5,90,144,174,147,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
868,'2023/04/30 03:03:50:725',5,90,144,174,145,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
869,'2023/04/30 03:03:50:743',5,91,143,174,145,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
870,'2023/04/30 03:03:50:758',5,91,144,175,144,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
871,'2023/04/30 03:03:50:775',5,91,144,175,143,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
872,'2023/04/30 03:03:50:792',5,91,143,176,142,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
873,'2023/04/30 03:03:50:808',5,89,145,176,141,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
874,'2023/04/30 03:03:50:824',5,87,143,177,139,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
875,'2023/04/30 03:03:50:842',5,85,143,178,138,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
876,'2023/04/30 03:03:50:859',5,85,144,179,136,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
877,'2023/04/30 03:03:50:875',5,85,143,179,135,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
878,'2023/04/30 03:03:50:892',5,86,145,180,134,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
879,'2023/04/30 03:03:50:911',5,88,145,181,132,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
880,'2023/04/30 03:03:50:925',5,89,144,182,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
881,'2023/04/30 03:03:50:943',5,90,146,182,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
882,'2023/04/30 03:03:50:958',5,90,146,182,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
883,'2023/04/30 03:03:50:981',5,89,147,183,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
884,'2023/04/30 03:03:50:991',5,87,147,183,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
885,'2023/04/30 03:03:51:009',5,89,145,183,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
886,'2023/04/30 03:03:51:027',5,88,145,183,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
887,'2023/04/30 03:03:51:042',5,88,145,184,127,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
888,'2023/04/30 03:03:51:058',5,88,143,184,127,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
889,'2023/04/30 03:03:51:076',5,89,144,184,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
890,'2023/04/30 03:03:51:092',5,89,144,184,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
891,'2023/04/30 03:03:51:108',5,88,144,185,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
892,'2023/04/30 03:03:51:126',5,87,144,185,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
893,'2023/04/30 03:03:51:142',5,87,143,185,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
894,'2023/04/30 03:03:51:158',5,87,143,185,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
895,'2023/04/30 03:03:51:177',5,89,143,184,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
896,'2023/04/30 03:03:51:192',5,89,143,182,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
897,'2023/04/30 03:03:51:209',5,89,144,183,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
898,'2023/04/30 03:03:51:228',5,114,145,184,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
899,'2023/04/30 03:03:51:242',5,140,159,184,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
900,'2023/04/30 03:03:51:258',5,136,158,184,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
901,'2023/04/30 03:03:51:278',5,131,155,185,131,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
902,'2023/04/30 03:03:51:292',5,126,154,185,131,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
903,'2023/04/30 03:03:51:308',5,122,153,185,130,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
904,'2023/04/30 03:03:51:325',5,117,151,186,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
905,'2023/04/30 03:03:51:342',5,113,150,186,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
906,'2023/04/30 03:03:51:359',5,109,148,186,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
907,'2023/04/30 03:03:51:375',5,113,147,186,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
908,'2023/04/30 03:03:51:392',5,108,147,186,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
909,'2023/04/30 03:03:51:408',5,104,146,186,127,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
910,'2023/04/30 03:03:51:425',5,102,147,186,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
911,'2023/04/30 03:03:51:442',5,100,145,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
912,'2023/04/30 03:03:51:458',5,98,144,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
913,'2023/04/30 03:03:51:478',5,96,145,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
914,'2023/04/30 03:03:51:492',5,94,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
915,'2023/04/30 03:03:51:508',5,92,142,186,130,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
916,'2023/04/30 03:03:51:525',5,90,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
917,'2023/04/30 03:03:51:542',5,89,142,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
918,'2023/04/30 03:03:51:560',5,89,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
919,'2023/04/30 03:03:51:579',5,89,143,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
920,'2023/04/30 03:03:51:592',5,88,142,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
921,'2023/04/30 03:03:51:610',5,87,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
922,'2023/04/30 03:03:51:625',5,86,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
923,'2023/04/30 03:03:51:645',5,87,142,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
924,'2023/04/30 03:03:51:666',5,88,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
925,'2023/04/30 03:03:51:678',5,88,142,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
926,'2023/04/30 03:03:51:692',5,88,143,186,129,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
927,'2023/04/30 03:03:51:714',5,88,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
928,'2023/04/30 03:03:51:726',5,87,143,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
929,'2023/04/30 03:03:51:749',5,85,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
930,'2023/04/30 03:03:51:758',5,84,143,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
931,'2023/04/30 03:03:51:785',5,84,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
932,'2023/04/30 03:03:51:792',5,84,145,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
933,'2023/04/30 03:03:51:816',5,84,144,186,128,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
934,'2023/04/30 03:03:51:825',5,84,144,186,129,41,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
935,'2023/04/30 03:03:51:853',5,83,144,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
936,'2023/04/30 03:03:51:859',5,83,142,186,128,40,0,0.829311,0.512641,0.382459,0.816967,0.11099,0.362343,0.100014,0.07134
